"ID","Company Name","Company Address","Primary Contact","Change Contact","Notes"
"HTC99","Beta Texting LLC","1S132 Summit Ave Suite 304A  Oakbrook Terrace Illinois, USA 60181 3107797380","Daryl Morgan daryl@callhavenpartners.com P: 3107797380 F:","Daryl Morgan daryl.morgan1@gmail.com P: 3107797380 F:",""
"SUL99","R SQUARED TELECOM","526 S Main St Suite 802 Akron Ohio, USA 44311 855-378-8007","Ryan Krakower ryank@rsquaredtelecom.com P: 855-378-8007 F:","",""
"KTP99","Telzio, Inc.","917 W Washington Blvd  Los Angeles California, USA 90015 888-998-9080","Alex Goben agoben@telzio.com P: 323-955-4919 F:","",""
"IUM99","Interactive RespOrg Management, LLC","320 1st Street N Suite 611 Jacksonville Beach Florida, USA 32250 866-942-1600","David Leone admin@interactiveresporgmanagement.com P: 8669421600 F:","",""
"JEC99","Sinch","7000 Central Parkway #1480  Atlanta Georgia, USA 30328 408-617-3789","Sabaah Akhtar sabaah.akhtar@sinch.com P: 8448474624 F:","",""
"HAP99","Futurecom Teleservices, LLC","2300 Marsh Point Road Suite 200 Neptune Beach Florida, USA 32266 8776938887","Craig Klein futuretelcom@mail.com P: 8776938887 F:","",""
"DLA99","Dial800","10940 Wilshire Blvd  Los Angeles California, USA 90024 8007001987","Joe Mullin JoeM@kall8.com P: 2018018111 F:","RingSquared ROC API Support@RouteTrust.com P: 8007013001 F:",""
"UAC99","U.S. South Communications, Inc.","250 Williams Street Suite M-100 Atlanta Georgia, USA 30303 972-455-8829","Troy Lane Troylane@incomm.com P: 404-935-0367 F:","Troy Lane Troylane@incomm.com P: 404-935-0367 F:",""
"UPH99","iconectiv - formerly CSF 3D","285 Davidson Ave, Suite 103  Somerset New Jersey, USA 08873 732-302-0222","Michael Gilbert mgilbert@iconectiv.com P: 7326994732 F:","",""
"NEC99","Teliax","21699 E Quincy Ave Unit F -285  Aurora Colorado, USA 80015 8884835429","David Aldworth daldworth@teliax.com P: 303-629-8301 F: 866-366-3409","",""
"AGC99","Ancestry","1300 W Traverse Parkway  Lehi Utah, USA 84043 801-705-7766","Jason Wood resporg@ancestry.com P: 801-705-7766 F:","Jason Wood resporg@ancestry.com P: 801-705-7766 F:",""
"FKT99","Stratus Networks","4700 N Prospect Rd  Peoria Heights Illinois, USA 61616 7732303160","Tara Bennett billing@stratusnet.com P: 3092486346 F:","",""
"JDP99","FoxTel Telecom LLC","3558 Round Barn Blvd Suite 200 Santa Rosa California, USA 95403 877-369-8355","Alanna Grecco agreco@foxteltelecom.com P: 877-369-8355 F:","Alanna Grecco agreco@foxteltelecom.com P: 877-369-8355 F:",""
"ODP99","FoxTel Telecom LLC","3558 Round Barn Blvd Suite 200 Santa Rosa California, USA 95403 877-369-8355","Alanna Grecco agreco@foxteltelecom.com P: 877-369-8355 F:","Alanna Grecco agreco@foxteltelecom.com P: 877-369-8355 F:",""
"HUP99","FoxTel Telecom LLC","3558 Round Barn Blvd Suite 200 Santa Rosa California, USA 95403 877-369-8355","Alanna Grecco agreco@foxteltelecom.com P: 877-369-8355 F:","Alanna Grecco agreco@foxteltelecom.com P: 877-369-8355 F:",""
"OTV99","Vonage America","23 Main Street  Holmdel New Jersey, USA 07733 732-226-2699","Robert Gordon resporg@vonage.com P: 7329440001 F:","",""
"LUP99","iPlum Inc.","950 S. Bascom Ave, Ste 2002  San Jose California, USA 95128 650-250-1655","Pankaj Gupta pgupta@iplum.com P: 408-299-0226 F:","",""
"AUC99","ATLaaS","1375 SE Wilson Ave Ste 125 Bend Oregon, USA 97702 800-767-8464","Carmelita Berquist cberquist@atlc.com P: 800-767-8464 F:","Independent  Resporg outgoing@atlc.com P: 800-PORTING F:","Updated Company Details as per Edge Ticket-INC000000112790-Special Requests AU-Update Company adress"
"ETP99","Express Scripts","100 Parson Pond Dr  Franklin Lakes New Jersey, USA 07417 201-269-7733","David Zbieg david_zbieg@express-scripts.com P: 201-269-7733 F:","",""
"GXN99","Grupo NGN","5645 Coral Ridge Dr #144  Coral Springs Florida, USA 33076 480-504-0080","Isaac Shloss isaac.shloss@grupongn.com P: 480-504-0080 F:","",""
"AUP99","ATLaaS","1375 SE Wilson Ave Ste 125 Bend Oregon, USA 97702 800-767-8464","Carmelita Berquist cberquist@atlc.com P: 800-767-8464 F:","Independent  Resporg outgoing@atlc.com P: 800-PORTING F:","Updated Company Details as per Edge Ticket-INC000000112790-Special Requests AU-Update Company adress"
"BKS99","Triplelink.net","704 N. King Street Suite 500 Wilmington Delaware, USA 19801 310-906-0901","Daniel Yu dyu@bulkvs.com P: 310-906-0901 F:","",""
"OKC99","Olatel Communications Inc.","30 Baywater Cape SW  Airdrie Alberta, Canada T4B0B3 403-629-3969","Victor Ovalle victor@olatel.com P: 403-629-3969 F:","",""
"RDT99","RouteTrust","801 Barton Springs Rd 9th Floor Austin Texas, USA 78704 8007013001","Michael Rothchild mike@routetrust.com P: 800-701-3001 F:","",""
"LQX99","Inteliquent, Inc.","550 W. Adams St. Suite 900 Chicago Illinois, USA 60661 406-532-3611","Mandy Cerise-Richards tollfree@sinch.com P: 4065323611 F:","Mandy Cerise-Richards tollfree@sinch.com P: 4065323611 F:",""
"HBH99","HFA Holdings LLC","7700 Congress Avenue Suite 3214 Boca Raton Florida, USA 33487 561-282-5508","Michael Halperin michael@v1voip.com P: 561-282-5508 F:","",""
"CKC99","CoreTel Communications, Inc","213 South Main St.  Anderson South Carolina, USA 29624 410-216-9865","Henry Pfeiffer henry@coretel.net P: 864-906-4634 F:","",""
"TTA99","800 Toll-Free Now LLC","1701 N JONES AVE STE 1088  LAS VEGAS Nevada, USA 89708 323-600-7787","Ricky Keele ricky.keele@gmail.com P: 727-200-8240 F:","",""
"VSY99","Voxtelesys, LLC","1801 23rd Ave N #217  Fargo North Dakota, USA 58102 402-403-4435","Bruce Burke bruce@voxtelesys.com P: 7012648100 F:","",""
"YTN99","Number Access, LLC","2701 Devils Glen Rd. Suite 200 Bettendorf Iowa, USA 52722 563-362-0000","Chris Currie chris.currie@numberaccess.com P: 563-362-0000 F:","",""
"LZN99","LES.NET (1996) INC.","130 Portage Ave East  Winnipeg Manitoba, Canada R3C 0A1 204-944-0009 x3","Sonja Kleiman sonja@les.net P: 204-666-6192 F:","",""
"FST99","Futurecom Teleservices","2300 Marsh Point Road Neptune Beach Ponte Vedra Beach Florida, USA 32266 8776938887","Craig Klein futuretelcom@mail.com P: 8776938887 F:","",""
"SKT99","Shaw Business US Inc.","630 3 Ave SW  Calgary Alberta, Canada T2P 4L4 403-648-5763","Trang Nguyen Trang.Nguyen@sjrb.ca P: 403-450-6187 F:","",""
"QTS99","TouchTone Communications, Inc","16 South Jefferson Road  Whippany New Jersey, USA 07981 973-968-3908","Dillon Kim dkim@touchtone.net P: 800-900-5474 F: 973-739-9535","",""
"EJT99","Resporg Services, LLC","340 S Lemon Ave #9127 Walnut California, USA 91789 323-230-4094","RICKY Keele ricky.keele@gmail.com P: 17272008240 F:","",""
"OZA99","Amazon Web Services","410 Terry Ave. North  Seattle Washington, USA 98109 650-996-2431","Sam Etler etlers@amazon.com P: 650-996-2431 F:","",""
"MUP99","VoIP Much Phone Company Inc","2 Bloor Street West Suite 700 Toronto Ontario, Canada M4W 3E2 647-930-1141","Don Hunter don.hunter@voipmuch.com P: 647-931-1141 F:","",""
"GQM99","Gullwing Media","208 N 29th Street  Billings Montana, USA 59101 855-485-5946","Daniel Inderbitzen gullwing.resporg@mail.com P: 855-485-5946 F: 844-485-5946","",""
"OWL99","Southern Company Services, Inc.","241 Ralph McGill Blvd NE  Atlanta Georgia, USA 30308 404-506-4632","U'Thai Palmer UPALMER@southernco.com P: 404-506-4632 F:","",""
"LJX99","PBX.com LLC","3815 Bayer Avenue  Long Beach California, USA 90808 714-448-6555","Anees Elbruki porting@pbx.com P: 714-448-6555 F:","",""
"EOC99","Coeo Solutions LLC","1901 Butterfield Rd Suite 150 Downers Grove Illinois, USA 60515 844-500-2636","John McGuire jmcguire@coeosolutions.com P: 312-940-2211 F:","",""
"MWZ99","Zoom Voice Communications","55 Almaden Blvd 6th Floor San Jose California, USA 95113 217-288-3921","Aaron Kendall aaron.kendall@zoom.us P: 217-288-3921 F:","",""
"KMT99","Freedom Call Services","18585 Coastal Highway Unit 10 #333 Rehoboth Beach Rehoboth Beach Delaware, USA 19971 302-569-9878","Hemant Chand hemant.chand@knotnetworks.com P: 8335748844 F:","",""
"RRA99","Astro Telco","9330 LBJ Freeway  Dallas Texas, USA 75243 8772787611","Daniel Inderbitzen resporg.astrotelco@mail.com P: 8772787611 F: 833-278-7612","Daniel Inderbitzen resporg.astrotelco@mail.com P: 8772787611 F: 833-278-7612",""
"DMI99","Instantia Network","44736 Corte Valencia  Temecula California, USA 92592 949-416-9251","Michel Beaussart michel.beaussart@instantia.io P: 949-416-9251 F:","",""
"DSP99","Peeringhub Inc","3524 Silverside Road Suite 35B  Wilmington Delaware, USA 19810 484-424-9683","Anne Kwong akwong@peeringhub.com P: 484-424-9444 F:","",""
"QKA99","ASD INC","108 CHESLEY DR FL1  MEDIA Pennsylvania, USA 19063 877-307-7300","Gary Foster gary@myasd.com P: 610-744-1170 F: 610-744-1171","",""
"QXP99","Private National Mortgage Acceptance Company, LLC","3043 Townsgate Rd Ste 200 Westlake Village California, USA 91361 805-250-9432","Gennadiy Karasev telephony@pnmac.com P: 805-250-9432 F:","",""
"RFS99","ServiceTitan","801 N Brand Blvd  Glendale California, USA 91203 818-600-7211","Ty McMann tmcmann@servicetitan.com P: 818-574-5518 F:","",""
"YER99","DAC Systems","2 Corporate Dr., Ste 949  Shelton Connecticut, USA 06484 203-924-7000","Mark Nickson mnickson@dacsystems.com P: 203-924-7000 ext 5398 F:","",""
"EBL99","Edify Labs, Inc.","401 Wilshire Blvd Suite 1000 Santa Monica California, USA 90401 310-227-7742","Anna Kafka akafka@edify.cx P: 317-740-1578 F:","",""
"FOX99","FoxTel Telecom LLC","3558 Round Barn Blvd Suite 200 Santa Rosa California, USA 95403 877-369-8355","Alanna Grecco agreco@foxteltelecom.com P: 877-369-8355 F:","",""
"BYP99","Bright Pattern, Inc","611 Gateway blvd Suite 810 South San Francisco California, USA 94080 650-529-4099","Sergey Menshikov sergey.menshikov@brightpattern.com P: 415-480-1782 F:","",""
"ORA99","Arbeit","PO box 950  Cheektowaga New York, USA 14225 716-751-5500","Alonzo Rainero alonzo@arbeitsoftware.com P: 716-751-5500 F:","",""
"FQT99","Telcoline LLC","10446 Lone Star Way  Stockton California, USA 95209 209-356-5684","Neeraj Shami info@telcolinellc.com P: 2622996332 F:","",""
"DVD99","Direct2Market Digital Media Solutions","70 Cooper Rd  Rochester New York, USA 14617 585-329-2761","Nick Wagner nwagner@d2mdms.com P: 585-329-2761 F:","",""
"HVN99","Call Haven Partners","728 Wind Willow Way  Simi Valley California, USA 93065 310-779-7380","Daryl Morgan daryl@callhavenpartners.com P: 310-779-7380 F:","",""
"PDZ99","IPtelX, LLC","100 Webster Street  Bay City Michigan, USA 48708 989-891-2900","Jordan Dice jordan.dice@iptelx.net P: 989-891-2900 F: 989-891-2901","Resp Org Change resporg@iptelx.net P: 989-891-2900 F: 989-891-2901",""
"QUB99","QuestBlue Systems, Inc","1947 Evans Rd  Cary North Carolina, USA 27513 919-443-1617","Kevin Masse carriersupport@questblue.com P: 919-443-1617 F:","",""
"FNW99","Flynode Wireless, LLC","601 Brickell Key Dr Suite 700 Miami Florida, USA 33131 954-419-8043","Jose Figueroa jose@flynode.net P: 954-419-8043 F:","",""
"DDS99","BSD Investments","1601 Business Center Court  Louisville Kentucky, USA 40299 502-520-3600","Leighann Blanton billing@bsdinvestments.net P: 502-520-3600 F:","",""
"MTF99","Toll Free Management, LLC","7437 S Eastern Ave #105-105 Las Vegas Nevada, USA 89123 844-831-3100","Shannon Robinson admin@tollfreemanagement.com P: 844-831-3400 F:","",""
"LKG99","Lincoln Communications Group","100 E Linton Blvd 216B Delray Beach Florida, USA 33483 561-200-2242","Bill Gillis bill@lincolncg.com P: 5612002242 F: 561-300-2088","",""
"WCV99","Vertex Communications Corporation","946 Rollingwood Road  Highland Park Illinois, USA 60035 847-337-6807","Andrew Kass andrew@kassandmoses.com P: 847-337-68077 F:","",""
"SYT99","Telesign Corporation","13274 Fiji Way. # 600  Marina del Rey California, USA 90292 571-567-5357","Carlos Navarro cnavarro@telesign.com P: 571-567-5357 F:","",""
"EXB99","Business Telecommunications Services, Inc","2620 SW 27th Ave  Miami Florida, USA 33133 786-664-6816","Ana Gomez agomez@bts.io P: 305-358-5850 F:","",""
"TYT99","Textricks, Inc","651 N broad st , Suite 206, in the city of Middletown county  Middletown Delaware, USA 19709 888-546-8422","JATIN TOMAR manisha@textricks.com P: 623-929-1665 F:","",""
"TRB99","TNB.NET, LLC","850 E Desert Inn Rd Ph10  Las Vegas Nevada, USA 89109 702-222-5555","Anthony Atkinson anthony@tnb.net P: 702-222-6666 F:","",""
"IAD99","Identidad Advertising Development LLC","848 Brickell Ave, Office 810  Miami Florida, USA 33131 786-899-2214","Liliana Sanchez bsanchez@identidadtech.com P: 786-899-2214 F:","",""
"ESA99","All8series","11371 W peregrine way  greenfield Wisconsin, USA 53228 888-315-2520","Prabhjyot kaur prabhjyot.tiwana@all8series.com P: 888-315-2520 F:","",""
"AUD99","ATLaaS","1375 SE Wilson ave #125  Bend Oregon, USA 97702 5415932900","Carmelita Berquist cberquist@atlc.com P: 800-767-8464 F:","Carmelita Berquist cberquist@numhub.com P: 8007678464 F:",""
"LXP99","Phoenix Business","1722 Sheridan St 401  Hollywood Florida, USA 33020 954-842-5654","Anthony Kinnear tony@sonic.net P: 954-842-5654 F:","",""
"NJP99","Number Prospectors","1070 Country Club Drive Unit A  Simi Valley California, USA 93065 3107797380","Daryl Morgan daryl@callhavenpartners.com P: 3107797380 F:","",""
"HMC99","CVS Pharmacy, Inc.","One CVS Drive  Woonsocket Rhode Island, USA 02895 7039956399","Deborah Blatt deborah.blatt@cvshealth.com P: 7039956399 F:","",""
"EFP99","Pestilence Labs LLC","1605 Park St Suite D  Castle Rock Colorado, USA 80109 7209957130","Kimberly Cupps kim@pestilencelabs.com P: 7209957130 F:","",""
"EIM99","MAP Communications, Inc","555 Belaire Ave 6th Floor Chesapeake Virginia, USA 23320 7574241191","Rizwan Bhutta rbhutta@mapcommunications.com P: 7576632965 F:","",""
"EKF99","Fundish LLC","3634 Euclid Avenue Suite 4 Cleveland Ohio, USA 44115 8885349222","Ahmed Essa ee@nationalsalespartners.com P: 2164823855 F:","",""
"GWD99","Digitorzo llc","18 Johnson Street  Worcester Massachusetts, USA 01604 8573647751","Glen Cherrie info@digitorzo.com P: 2027924826 F:","",""
"YGZ99","Ziply Fiber LLC","135 Lake Street south suite 1000  Kirkland Washington, USA 98033 8884880072","Dawn Manthie dawn.manthie@ziply.com P: 4258900369 F:","",""
"IZD99","Caller ID Reputation, Inc.","1201 Puerta Del Sol Ste 201 San Clemente California, USA 92673 949-945-6603","Patrick Garner patrickg@calleridreputation.com P: 949-945-6603 F:","",""
"KGP99","Protection Plan Center LLC","3634 Euclid Avenue  Cleveland Ohio, USA 44115 800-922-2824","Ahmed Essa ee@nationalsalespartners.com P: 330-998-2138 F:","",""
"KIU99","USA Digital Communications","11600 Broadway Ext. Ste 150 Oklahoma City Oklahoma, USA 73114 888-872-3787","Tammy Roundtree troundtree@usad.com P: 800-747-4331 F:","",""
"QOP99","ParkHill Telecom LLC","425 Pine Street  Philadelphia Pennsylvania, USA 19106 800-727-5445","Craig Klein resporg@parkhilltelecom.com P: 800-727-5445 F:","",""
"QRW99","Wiretap Telecom","1100 Brickell Bay Dr #311105  Miami Florida, USA 33231 405-471-8000","Cody Schilke cody.schilke@wiretaptelecom.com P: 405-471-8001 F:","",""
"RJU99","Ultramemorable LLC","3634 Euclid Avenue  Cleveland Ohio, USA 44115 330-998-5662","Ahmed Essa ee@nationalsalespartners.com P: 330-998-2138 F:","",""
"YBH99","Hi Tech Zone LLC","2520 Forest Edge Drive  Cuyahoga Falls Ohio, USA 44223 216-482-3890","Sam Maseyekh ee@nationalsalespartners.com P: 216-482-3890 F:","",""
"RCI99","Inrush Broadcast Services","1628 W Irving Park Rd Ste 1W Chicago Illinois, USA 60613 312-872-8911","Shaun Dolan shaun@inrush.net P: 312-586-7790 F:","",""
"UET99","URI TELECOM INC","4305 NW 143rd St  Oklahoma City Oklahoma, USA 73134 959-225-5874","Michael Rothchild mrothchild@uritelecom.com P: 959-225-5874 F:","",""
"UGP99","Union Pacific Railroad","1400 Douglas Street  Omaha Nebraska, USA 68179 402-544-5555","Kyle Schutte voiceengineering@up.com P: 402-544-1036 F:","",""
"MBM99","Numbermed LLC","3634 Euclid Avenue  Cleveland Ohio, USA 44115 888-288-6818","Ahmed Essa contact@numbermed.com P: 330-998-2138 F:","",""
"SML99","Snapcom LLC","12444 Powerscourt Dr  St Louis Missouri, USA 63131 314-499-8500","Bret Schnitker bret@snapcom.com P: 314-499-8500 F:","",""
