"ID","Company Name","Company Address","Primary Contact","Change Contact","Notes"
"NTW01","Nextway Communications","721 Chestnut Street  Philadelphia Pennsylvania, USA 19106 800-639-8929","Craig Klein nextway@post.com P: 800-639-8929 F: 877-639-8929","Craig Klein nextway@post.com P: 800-639-8929 F: 877-639-8929","ROC yes"
"ZXS01","Call Haven Partners, LLC","728 Wind Willow Way  Simi Valley California, USA 93065 8004113199","Daryl Morgan daryl@callhavenpartners.com P: 310-779-7380 F: 844-687-3329","Daryl Morgan daryl@callhavenpartners.com P: 310-779-7380 F: 844-687-3329",""
"VEX01","Nex Vortex","510 Spring St, Ste 250  Herndon Virginia, USA 20170 703-379-0200","Lita Miller portouts@nexvortex.com P: 703-439-2726 F:","Tom Broomall tbroomall@nexvortex.com P: 5712675743 F:",""
"ONS01","Oxford Networks","491 Lisbon St.  Lewiston Maine, USA 04240 207-333-3413.","Darlene Posik pac@oxfordnetworks.com P: 207-333-3413 F:","",""
"RHZ01","Porting.com DBA ATLaaS","1285 West Broadway  Vancouver British Columbia, Canada V6H 3X8 800-767-8464","Sara Hutchinson shutchinson@numhub.com P: 800porting F: 541-593-2090","Sara Hutchinson shutchinson@numhub.com P: 800porting F: 541-593-2090",""
"LEP01","Intelepeer","5975 S Quebec St Suite 190 Centennial Colorado, USA 80111 720-889-9599","Robyn Helgren rhelgren@intelepeer.com P: 7208899527 F:","Number Administration SMS800@intelepeer.com P: 720-889-9599 F:","Port requests are only supported via ROC requests."
"FMG01","First Media Group, Inc.","536 Kipling Ave.  Toronto Ontario, Canada M8Z 5E3 416-252-6111","Michael Siegrist resporg@frontiernetworks.ca P: 416-263-6313 F: 416-252-2301","Marc Ackley resporg@frontiernetworks.ca P: 416-847-5240 F:",""
"OVO01","VOLO,LLC","1 Hargrove Grade Ste 1G Palm Coast Florida, USA 32137 386-676-0326","Patrick Kelly pkelly@volosaas.com P: 3866760326 F: 813-582-7153","",""
"FRM01","Foremost Telecommunications","5757 Alpha Rd.  Dallas Texas, USA 75240 469-554-4662","Larry Halcomb 8yy@foremosttelecom.com P: 469-554-4014 F:","Larry Halcomb 8yy@foremosttelecom.com P: 469-554-4014 F:",""
"AVM01","a la mode inc.","3705 W Memorial Rd Building 402 Oklahoma City Oklahoma, USA 73134 405-359-6587","Manuel Torres manny@alamode.com P: 405-359-6587 F:","",""
"PEX01","Opex Communications Inc.","3777 Long Beach Blvd. #400  Long Beach California, USA 90807 562-968-5420","Juancho Lee JuanchoL@OpexLd.com P: 562-968-5420 x 148 F:","",""
"PNN01","Peerless Network, Inc.","222 S Riverside Plaza Suite 2730  Chicago Illinois, USA 60606 888-662-7757","Bianca Hillsman voicetollfreeorders@infobip.com P: 3126674869 F: 312-506-0931","Mary Ellen Hidalgo tollfreeorders@peerlessnetwork.com P: 3128780766 F:",""
"KCI01","K.T. Communications, Inc.","14 Prizer Road  Phoenixville Pennsylvania, USA 19460 215-613-0048","Joseph Lipski joe@ktoffice.com P: 215-613-0047 F: 484-204-9700","",""
"LSH01","Funnel Leasing","16435 N. Scottsdale Rd. Suite 280 Scottsdale Arizona, USA 85254 480-799-7017","Todd Guy todd.guy@funnelleasing.com P: 8004858430 F:","Curtis Lozes curtis.lozes@funnelleasing.com P: 480-252-0907 F:",""
"FWR01","Flowroute LLC","1221 2nd Ave Suite 330  Seattle Washington, USA 98101 8553569768","Brandy Melton bmelton@west.com P: 7065015594 F:","","Please e-mail change requests and status updates to: tfrequest@flowroute.com"
"NNT01","OnNet(3)","6965 El Camino Real, Suite 105-130  Carlsbad California, USA 92009 8664666383","Dennis Wenger noc@itsi.net P: 7605007187 F:","",""
"TMB01","T-Mobile USA","12920 SE 38th St  Bellevue Washington, USA 98006 4253026536","Cathleen Cerna cathleen.cerna@t-mobile.com P: 4253027799 F:","Cathleen Cerna cathleen.cerna@t-mobile.com P: 4253027799 F:",""
"VIR01","Virtual Communication Services Inc.","7150 East Camelback Rd  Scottsdale Arizona, USA 85251 833-876-2846","Daniel Inderbitzen virtualcommunication@mail.com P: 833-876-2846 F: 833-226-2846","Daniel Inderbitzen virtualcommunication@mail.com P: 833-876-2846 F: 833-226-2846",""
"FIN01","Freeway Insurance","6722 Orangethorpe Ave Suite 200  Buena Park California, USA 90620 714-252-2698","Erik Molina erik.molina@freewayinsurance.com P: 714-252-2698 F:","",""
"VNI01","thinQ Technologies","5420 Wade Park Blvd STE 100 Raleigh North Carolina, USA 27607 919-890-0000","Aaron Leon sms800@thinq.com P: 919-228-9404 F:","thinQ NOC sms800@thinq.com P: 919-890-0000 F:","We are now participating in and accepting ROC requests ONLY. All emailed requests will NOT be processed."
"NIX01","Netrix, Inc.","2801 Lakeside Dr  Bannockburn Illinois, USA 60015 847-283-7400","John Cygan jcygan@netrixllc.com P: 847-283-7360 F:","",""
"PHE01","The Phone Edge","1825 Kiest Ave.  Northbrook Illinois, USA 60062 844-275-3733","Fred Mullins fredgmullins@gmail.com P: 312-498-5889 F:","Fred Mullins fredgmullins@gmail.com P: 312-498-5889 F:",""
"NAS01","National Sales Partners, LLC","3634 Euclid Ave Suite 5 Cleveland Ohio, USA 44115 800-423-1133","Essa Essa ee@nationalsalespartners.com P: 3309985662 F: 888-360-9214","",""
"THW01","The Phone Works Inc.","217 N Morgan Ave  Havertown Pennsylvania, USA 19083 800-655-6515","Henry Schwab hank@thepw.com P: 610-449-9397 F:","",""
"CWT01","Community Health Network of Connecticut","11 Fairfield Blvd. Ste 1 Wallingford Connecticut, USA 06492 203-949-6068","Zach Pacacha zpacacha@chnct.org P: 203-949-6068 F:","Zach Pacacha zpacacha@chnct.org P: 203-949-6068 F:",""
"NKC01","NetworkIP","119 W. Tyler St. Suite 100 Longview Texas, USA 75601 877-638-7762","Larry Chrisman chrisman@networkip.net P: 972-235-7135 F: 903-323-4833","Larry Chrisman chrisman@networkip.net P: 972-235-7135 F: 903-323-4833","Resporg ID for Network Communications (aka TimRon Enterprises)"
"ADN01","Alcazar Networks, Inc.","6900 Hamilton Blvd Unit 285 PMB#107 Trexlertown Pennsylvania, USA 18087 484-664-2800","Gavin Grabias provisioning@alcazarnetworks.com P: 484-664-2800 x111 F: 866-740-4548","Gavin Grabias provisioning@alcazarnetworks.com P: 484-664-2800 x111 F: 866-740-4548",""
"SLN01","7G Network, Inc.","4906 Via Cupertino  Camarillo California, USA 93012 213-210-2227","Ed Smart esmart@7gnetwork.net P: 8056574444 F:","",""
"YZP01","Zipwhip","1501 1st Ave S. Suite 500 Seattle Washington, USA 98134 855-947-9447","James Lapic jlapic@zipwhip.com P: 4256521731 F:","",""
"UVT01","Intelepeer","155 Bovet Road Suite 405  San Mateo California, USA 94402 8667767634","Robyn Helgren rhelgren@intelepeer.com P: 720-889-9556 F:","ROC Access sms800@intelepeer.com P: 9546716609 F:","We are now only accepting ROC requests."
"AFC01","Aeneas Communications, LLC","300 North Cumberland Street  Jackson Tennessee, USA 38301 800-470-7288","Sonia Labovitz billing@corp.aeneas.com P: 731-554-9200 F: 731-554-4440","Sonia Labovitz billing@corp.aeneas.com P: 731-554-9200 F: 731-554-4440",""
"NOK01","Avteo LLC","3701 N Country Club Dr. - Suite 701  Miami Florida, USA 33180 305-851-5312","Leonard Nock LNock@avteo.com P: 305-761-1747 F:","",""
"XHI01","ISP TELECOM INC","1155 Rene Levesque Ouest #2500  Montréal Quebec, Canada H3B 2K4 416-548-4648","MarieAnne Marchand marianne@isptelecom.net P: 5143121220 F:","RespOrg Change resporg@isptelecom.net P: 416-548-4648 F:",""
"VFC01","Velocity, The Greatest Phone Company Ever, Inc.","7130 Spring Meadows W. Dr.  Holland Ohio, USA 43528 419-868-9983","Chris Osment cosment@velocitymsc.com P: 419-868-9983 F:","",""
"WMC01","Women's Community Outreach","P.O. Box 355  Rexburg Idaho, USA 83440 866-876-6643","Sheri Smith WCOWMC@gmail.com P: 866-876-6643 F: 208-228-5782","Sheri Smith WCOWMC@gmail.com P: 866-876-6643 F: 208-228-5782","Please submit all communications & requests through email WCOWMC@gmail.com."
"LTA01","Porting.com., LLC d/b/a ATLaaS","1375 SE Wilson Ave Ste 125 Bend Oregon, USA 97702 8005085200","Independent Resporg scleland@atlc.com P: 6046871628 F:","Independent Resporg scleland@atlc.com P: 6046871628 F:","Updated Company Details as per Edge Ticket-INC000000112790-Special Requests AU-Update Company adress"
"DEN01","Suddenlink Communications","520 Maryville Centre Dr  St. Louis Missouri, USA 63141 8443685210","Caleb Miracle Caleb.Miracle@AlticeUSA.com P: 806-698-4646 F:","Voice Operations DLSDL-WTXCommercialVoiceOPS@Suddenlink.com P: 8443685210 F:","Send ROC Request"
"HPC01","Inteliquent","800 Kensington Suite 204 Missoula Montana, USA 59801 8885114434","Mandy Cerise-Richards tollfree@sinch.com P: 4065323611 F:","ROC Access tollfree@sinch.com P: 406-532-3611 F:",""
"PDX01","IPtelX, LLC","100 Webster Street  Bay City Michigan, USA 48708 989-891-2900","Jordan Dice jordan.dice@iptelx.net P: 989-891-2900 F: 989-891-2901","Resp Org Change resporg@iptelx.net P: 989-891-2900 F: 989-891-2901",""
"OPT01","Provincial Tel Inc.","601-191 Lombard Ave  Winnipeg Manitoba, Canada R3B 0X1 204-920-8221","Russell Ochocki rdo@provtel.com P: 204-920-8221 F:","Russell Ochocki rdo@provtel.com P: 204-920-8221 F:",""
"LQT01","Inteliquent, Inc.","One North Wacker Drive Suite 2500 Chicago Illinois, USA 60606 888-511-4434","Mandy Cerise-Richards tollfree@sinch.com P: 4065323611 F:","",""
"XUZ01","Zeus Telecommunications, LLC","112 Harli Drive  Trenton Texas, USA 75490 9039895423","Dan Walker danwalker0722@gmail.com P: 2145044994 F:","",""
"NGY01","SSI","151 Hwy 33 East  Manalapan New Jersey, USA 07726 7326168930","Kevin Oxley kevin.oxley@teoco.com P: 7326168930 F: 732-617-1396","",""
"VWC01","Voxology Carrier Services, Inc.","5000 Birch Street Suite 3000 Newport Beach California, USA 92660 866-839-0126","Joseph Kayne joseph.kayne@voxolo.gy P: 866-839-0126 F:","Noelle Legacy outgoing@voiceinc.com P: 9495964616 F:",""
"XQG01","DIPVTEL LLC","5230 Land O Lakes Blvd #491  Land O Lakes Florida, USA 34639 844-892-8655","Ricky Keele ricky.keele@gmail.com P: 7272008240 F:","Ricky Keele ricky.keele@gmail.com P: 7272008240 F:",""
"CXS01","Charles Schwab & Co. Inc.","8332 Woodfield Crossing Blvd  Indianapolis Indiana, USA 46240 2013698347","Marc Nicols marc.nicols@schwab.com P: 2013698347 F:","",""
"HIW01","Salesforce.com, inc.","Salesforce Tower, 415 Mission Street 3rd Floor San Francisco California, USA 94105 6173205143","Marion Mendelsohn mmendelsohn@salesforce.com P: 9785947852 F:","",""
"RIE01","Apeiron System","5855 Green Valley Circle 202 Culver City California, USA 90230 3107050055","Joshua Ploude jp@apeiron.io P: 3107050050 F:","Joshua Ploude jp@apeiron.io P: 3107050050 F:",""
"LFV01","inContact Inc","315 Montgomery St 11th Floor San Francisco California, USA 94111 888-477-3448","Oscar Orozco cxlivevoxcarrieroperations@nice.com P: 4702079313 F:","Oscar Orozco cxlivevoxcarrieroperations@nice.com P: 4702079313 F:",""
"NQP01","InPhonex Com LLC","7206 NW 31st Street  Miami Florida, USA 33122 7862240043","Christi Perez-Cubas christi.perez@inphonex.com P: 7862240043 F:","",""
"URZ01","Zultys Inc.","785 Lucerne Drive  Sunnyvale California, USA 94085 408-389-7922","Pavel Matsienok pavel.matsienok@zultys.com P: 4083897922 F: 408-389-7962","Pavel Matsienok pavel.matsienok@zultys.com P: 4083897922 F: 408-389-7962","Please submit all request over Email resporg@zultys.com"
"BHC01","Beacon Communications","255 Jefferson Rd  St. Louis Missouri, USA 63119 866-220-1603","Greg Fugate revenue@beacon-com.com P: 3145668588 F:","Jessica Brown Jbrown@beacon-com.com P: 805-448-2024 F:","Please email all resp org release requested to provisioning@beacon-com.com"
"EMA01","Advanced Communications Solutions LLC","118 Pasture Side Way  Rockville Maryland, USA 20850 1-240-292-6632","Paul Erickson perickson@turbobridge.com P: 2402926632 F:","Chris Koehncke resporg@turbobridge.com P: 650-201-2413 F:",""
"XQD01","DIPVTEL LLC","5230 Land O Lakes Blvd #491 Floor 15 Land O Lakes Florida, USA 34639 844-892-8655","Ricky Keele ricky.keele@gmail.com P: 7272008240 F:","Ricky Keele ricky.keele@gmail.com P: 7272008240 F:",""
"JNL01","Interactivetel","15201 Mason Road Suite 1000 -222  Cypress Texas, USA 77433 3463221960","Brian Futrell brianfutrell@callrevu.com P: 6095034343 F:","Micah Rutherford mrutherford@interactivetel.com P: 2813442471 F:",""
"FTK01","Fusion Networks","640 Belle Terre Rd Building G  Port Jefferson New York, USA 11777 6313313000","John-Paul Court Jcourt@fusionnetworks.net P: 6313313000 F:","",""
"QIT01","Telnyx, LLC","311 W. Superior Suite 504 Chicago Illinois, USA 60654 8889809750","Arkady Sorokin arkady@telnyx.com P: 3122708164 F:","Telnyx Porting lnp@telnyx.com P: 3122708001 F:","Please email port-out requests to lnp@telnyx.com. For updates, please call 3122708001"
"CHP01","Convirza","138 East 12300 South Suite C, Box 115 Draper Utah, USA 84020 3856953251","Jeremiah Wilson jwilson@convirza.com P: 435-705-1600 F:","Jeremiah Wilson jwilson@convirza.com P: 435-705-1600 F:",""
"IFR01","CallFire, Inc.","1410 2nd Street Suite 200 Santa Monica California, USA 90401 213-221-2236","Eileen Noriega enoriega@callfire.com P: 2132212320 F:","Carrier Support porting@callfire.com P: 2132212236 F:",""
"TZN01","Amazon.com","207 Boren Ave N  Seattle Washington, USA 98109 2064356191","Elliot Laughlin elaughli@amazon.com P: 5712150543 F:","",""
"LLP01","Plivo, Inc.","340 Pine Street Suite 503 San Francisco California, USA 94104 855-467-5486","Syeda Ameena Fathima pm-team@plivo.com P: 855-467-5486 F:","RespOrg Change resporg@plivo.com P: 1-220-200-0020 F:",""
"RKV01","Red Ventures, LLC","1101 Red Ventures Drive  Ft. Mill South Carolina, USA 29707 704-971-2316","Jonathon Desrochers accountspayable@redventures.com P: 704-971-2316 F:","",""
"QCI01","382 Communications Corporation","45 DAN ROAD STE 130 CANTON Massachusetts, USA 02021 617-934-1821","Aaron Hertzel tollfree@382com.com P: 617-934-1821 F:","Aaron Hertzel tollfree@382com.com P: 617-934-1821 F:","We prefer to use the SOMOS ROC for Resp Org Change Requests, or you can email us at TOLLFREE@382COM.COM."
"AHA01","Dialoga Group LLC","17 State Street 39th Floor, Suite 3940 New York New York, USA 10004 212-600-0560","Jorge Fernandez portability@dialogagroup.com P: 646-838-1556 F:","Jorge Fernandez portability@dialogagroup.com P: 646-838-1556 F:",""
"LWK01","LOOK LOOK","238 Ponte Vedra Park Drive, Suite 104  Ponte Vedra Beach Florida, USA 32082 800 443 4004","John Andrews admin@looklooknetworks.com P: 800 443 4004 F:","",""
"WAV01","Wide Voice, LLC","410 South Rampart Suite 390  Las Vegas Nevada, USA 89145 844-844-8444","Tandy DeCosta tdecosta@widevoice.com P: 702-913-1078 F: 702-825-2582","","Resporg Change requests are ONLY accepted via ROC.  We will not respond or work on requests that do not come via ROC."
"IGT01","Genesys Cloud Services, Inc","1302 El Camino Real Suite 300 Menlo Park California, USA 94025 3177158586","Chris Jones chris.jones@genesys.com P: 18323160383 F:","Genesys ROC genesyscloudvoice-lnp-na@genesys.com P: 866-353-6587 F:",""
"SAZ01","i800.biz","214 Adelaide St W Suite 200 Toronto Ontario, Canada M5H1W7 905-882-5563","Dhruvit Rajpura drajpura@onevoice.works P: 647-554-4215 F:","Resporg Team resporg@aizan.com P: 1-866-799-9222 Option 1 F:","For general inquiries, please contact Aizan RespOrg Team (resporg@aizan.com)."
"CSG01","SRS Pharmacy Systems, Inc.","319 N STATE ST  CARO Michigan, USA 48723 800-673-6226","Chad Mothersell somosadmin@srspharmacy.com P: 8006736226 x218 F:","Chad Mothersell somosadmin@srspharmacy.com P: 8006736226 x218 F:",""
"YRY01","WHITESKY COMMUNICATIONS LLC","1130 UNIVERSITY BLVD STE B-9 TUSCALOOSA Alabama, USA 35401 205-561-2107","Spencer Thomason spencer@whiteskycommunications.com P: 310-974-8744 F:","",""
"REG01","Telex, Inc.","113 Barksdale Professional Center  Newark Delaware, USA 19711 858-792-5000","Loren Stocker loren@800.net P: 858-792-5000 F: 858-792-8888","",""
"EZP01","Porting.com,. LLC d/b/a ATLaaS","1375 SE Wilson Ave Ste 125 Bend Oregon, USA 97702 8005085200","Carmelita Berquist cberqust@atlc.com P: 5415932900 F:","Carmelita Berquist cberqust@atlc.com P: 5415932900 F:","Updated Company Details as per Edge Ticket-INC000000112790-Special Requests AU-Update Company adress"
"NMG01","Number Management Group","1375 SE Wilson Ave Ste 125 Bend Oregon, USA 97702 800-508-5200","Sara Cleland scleland@atlc.com P: 6046871628 F:","Sara Cleland scleland@atlc.com P: 6046871628 F:","Updated Company Details as per Edge Ticket-INC000000112790-Special Requests AU-Update Company adress"
"AJK01","800.COM","1358 FRUITVILLE RD STE 209 SARASOTA Florida, USA 34236-5023 800-800-4321","Michael Esposito mike@800.com P: 800-800-4321 F:","","For ROC status updates please email support@800.com"
"GOG01","Google Voice Inc","1600 Amphitheatre Parkway  Mountain View California, USA 94043 3037293295","Eric Robbins ericrobbins@google.com P: 303-729-3295 F:","Voice Opps ericrobbins@google.com P: 303-729-3295 F:",""
"LRE01","123.Net, Inc","24700 Northwestern Hwy Suite 700 Southfield Michigan, USA 48075 866-460-3503","James Kandler resporg@123.net P: 248-724-2201 F: 248-359-8747","Rocky Maynard rmaynard@123.net P: 248-228-8239 F: 248-359-8747",""
"GAL01","Comet Media Inc","1201 N. Orange Street  Wilmington Delaware, USA 19801 1-800-484-9670","Samuel Sudderth support@cometcalls.com P: 18004849670 F:","",""
"LQX01","Inteliquent, Inc.","550 W. Adams St. Suite 900 Chicago Illinois, USA 60661 866-388-7258","Mandy Cerise-Richards tollfree@sinch.com P: 4065323611 F:","Mandy Cerise-Richards tollfree@sinch.com P: 4065323611 F:","please contact me if you need any additional information

Mark Rubin
312-384-8014
mrubin@inteliquent.com"
"QDP01","TollFreePhone.com","113 Parkhaven Dr.  Danville California, USA 94506 1-213-700-0000","Dan Miller Dan@DDMEDIA.com P: 213-700-0000 F:","",""
"EPP01","iconectiv - Advanced Routing Technologies","100 Somerset Corporate Blvd  Bridgewater New Jersey, USA 08807 732-699-6800","Melissa Avery mavery@iconectiv.com P: 732-699-4806 F:","Melissa Avery mavery@iconectiv.com P: 732-699-4806 F:","Entity EP*** participates in the ROC process and would prefer to receive 
port request via the ROC system.  The 8MS system (www.8msweb.com) 
supports ROC and provides a mechanism to integrate ROC into your normal 
provisioning process."
"GJK01","VIPGeek LLC","207 E. Ohio St. Suite 439  Chicago Illinois, USA 60611 208-900-5050","Raymond Rothschild ray@bizwi.com P: 9048508888 F:","",""
"XXA01","United2, LLC.","1132 N Brand Blvd  Glendale California, USA 91203 18004558039","Alexey Sidora alexey@doubledmarketing.com P: 818-8000000 F:","United2 Support voip@doubledmarketing.com P: 18004558039 F:",""
"ERA01","RingActive.com","20333 Havenview Drive  Cornelius North Carolina, USA 28031 949-678-9520","Scott Church scott@brookhollowmarketing.com P: 949-678-9520 F:","Scott Church scott@brookhollowmarketing.com P: 949-678-9520 F:",""
"AUC01","ATLaaS","9450 SW Gemini Dr PMB 99633 Beaverton Oregon, USA 97008 800-508-5200","Carmelita Berquist cberquist@atlc.com P: 800-767-8464 F:","Independent  Resporg outgoing@atlc.com P: 800-PORTING F:","Updated Company Details as per Edge Ticket-INC000000112790-Special Requests AU-Update Company adress"
"RZT01","RouteTrust","801 Barton Springs Rd 9th Floor Austin Texas, USA 78704 8007013001","Michael Rothchild mike@routetrust.com P: 832-651-9972 F:","Support Team support@routetrust.com P: 5124268142 F:",""
"IBX01","TampaBay DSL dba PBX-Change","5706 Benjamin Center Drive  Tampa Florida, USA 33634 813-356-0113","Ryan Yaldor ryan.yaldor@pbx-change.com P: 813-356-0113 F: 813-249-8414","",""
"OHJ01","CareSource","230 North Main Street  Dayton Ohio, USA 45402 937-531-2950","Todd Howard todd.howard@caresource.com P: 19375312925 F:","Todd Howard todd.howard@caresource.com P: 19375312925 F:",""
"POS01","Porting.com., LLC d/b/a ATLaaS","1375 SE Wilson Ave Ste 125 Bend Oregon, USA 97702 541-688-1815","Independent Resporg scleland@atlc.com P: 6046871628 F:","Independent Resporg scleland@atlc.com P: 6046871628 F:","Updated Company Details as per Edge Ticket-INC000000112790-Special Requests AU-Update Company adress"
"RGP01","Porting.com., LLC d/b/a ATLaaS","1375 SE Wilson Ave Ste 125 Bend Oregon, USA 97702 800-508-5200","Sara Cleland scleland@atlc.com P: 541-593-2900 F:","Sara Cleland scleland@atlc.com P: 541-593-2900 F:","Updated Company Details as per Edge Ticket-INC000000112790-Special Requests AU-Update Company adress"
"OLS01","Orange Business Services U.S., Inc.","Attn: Circuits PO Box 706 Herndon Virginia, USA 20172-0706 866-849-4185","Veronique Luy veronique.luy@orange.com P: 1234567890 F:","Dynas Kao dynas.kao@orange.com P: 703-375-7943 F:",""
"BWC01","Bivouac Networks LLC","108 1/2 E Grand River Ave  Lansing Michigan, USA 48906 844-719-0002","Joseph Dickson jdd@bivouacnetworks.com P: 517-230-9593 F:","Joseph Dickson jdd@bivouacnetworks.com P: 517-230-9593 F:",""
"NDB01","NumberBarn, LLC","PO BOX 3  POWAY California, USA 92074 844-983-0000","Brian Scott bscott@numberbarn.com P: 844-983-0000 F:","Brian Scott bscott@numberbarn.com P: 844-983-0000 F:",""
"SSC01","DM2 LLC","207 E. Ohio Street Suite 439  Chicago Illinois, USA 60611 8053219999","Daryl Morgan daryl@callhavenpartners.com P: 3107797380 F:","Daryl Morgan daryl@callhavenpartners.com P: 3107797380 F:","Company in Tutorial 11/14/16"
"RAR01","Acefone LLC","2969 Oneil Drive  Bethel Park Pennsylvania, USA 15102 412-274-0931","Sangeeta Chhabra sangeeta@myrealdata.com P: 412-346-6978 F:","",""
"VBW01","Voipwalker, Inc","6825 Hobson Valley Dr. #101 Woodridge Illinois, USA 60517 800-777-1841","Tim Sledz somos@voicewalker.net P: 800-777-1841 F: 630-596-0748","",""
"VCC01","VWGoA","3800 Hamlin Rd  Auburn Hills Michigan, USA 48326 248-754-4524","Scott Hendley scott.hendley@vw.com P: 2487544950 F:","",""
"TXP01","Tiny Planet Inc","5551 Orangethorpe Ave  La Palma California, USA 90623 844-747-6956","Dinesh Arsid dinesh.arsid@tinyplanetinc.com P: 844-747-6956 F:","",""
"BRT01","Somos, Inc.","Test  Test Colorado, USA 22222 767676767676767","John Carpenter jcarpenter@somos.com P: 844.HEY.SOMOS Option 1 F:","","Website Support
Porteck internal testing update"
"EGC01","Evolve Cellular","PO Box 569  Lockhart Texas, USA 78644-0569 512-777-7700","Brian DeHaven bdehaven@evolvecellular.com P: 713-231-1007 F: 877-733-1492","Brian DeHaven bdehaven@evolvecellular.com P: 713-231-1007 F: 877-733-1492",""
"RZA01","RouteTrust","801 Barton Springs Rd 9th Floor Austin Texas, USA 78704 8007013001","Michael Rothchild mike@routetrust.com P: 832-651-9972 F:","RouteTrust Porting support@routetrust.com P: 8007013001 F:","Customer Account"
"AQS01","AcroVoice Solutions Inc","PO Box 27022 RPO Langford  Victoria British Columbia, Canada V9B 5S4 250-391-7822","Trevor Peirce trev@acrovoice.ca P: 250-391-7822 x701 F:","Trevor Peirce trev@acrovoice.ca P: 250-391-7822 x701 F:",""
"UBV01","46 Labs Communications","1503 E 19th St  Edmond Oklahoma, USA 73013 305-587-2903","Trevor Francis trevor.Francis@46labs.com P: 405-410-4980 F:","",""
"JKV01","Voice Titan, LLC.","1340 Glenwood Rd. #14  Glendale California, USA 91201 818-624-6393","Mesrop Saakyan mike@voicetitan.com P: 818-624-6393 F:","",""
"FBT01","Beanfield Technologies Inc.","418-67 Mowat Ave  Toronto Ontario, Canada M6K 3E3 416-708-7658","Kevin Broadfoot kbroadfoot@beanfield.com P: 416-583-2029 F:","Beanfield Provisioning ixc-provisioning@beanfield.com P: 416-583-2029 F:",""
"PJP01","Porting.com DBA ATLaaS","1375 SE Wilson Ave Ste 125 Bend Oregon, USA 97702 844-468-6482","Independent Resporg scleland@atlc.com P: 844-468-6482 F: 541-593-2090","Independent Resporg scleland@atlc.com P: 844-468-6482 F: 541-593-2090","Updated Company Details as per Edge Ticket-INC000000112790-Special Requests AU-Update Company adress"
"HTC01","Beta Texting LLC","1070 Country Club Drive Unit A  Simi Valley California, USA 93065 3107797380","Daryl Morgan daryl@callhavenpartners.com P: 3107797380 F:","Daryl Morgan daryl.morgan1@gmail.com P: 3107797380 F:",""
"SUL01","R SQUARED TELECOM","526 S Main St Suite 802 Akron Ohio, USA 44311 855-378-8007","Ryan Krakower ryank@rsquaredtelecom.com P: 855-378-8007 F:","",""
"KTP01","Telzio, Inc.","835 Wilshire Blvd. Suite 500 Los Angeles California, USA 90017 888-998-9080","Alex Goben agoben@telzio.com P: 323-955-4919 F:","ROC Manager resporg@telzio.com P: 888-998-9080 F: 323-992-9991","All change requests should be sent via ROC. Status inquiries email resporg@telzio.com."
"IUM01","Interactive RespOrg Management, LLC","320 1st Street N Suite 611 Jacksonville Beach Florida, USA 32250 866-942-1600","David Leone admin@interactiveresporgmanagement.com P: 8669421600 F:","",""
"JEC01","Sinch","3500 Lenox Road NE Suite 1875  Atlanta Georgia, USA 30326 470-300-8394","Sabaah Akhtar sabaah.akhtar@sinch.com P: 8448474624 F:","Mandy Cerise-Richards mcrichards@sinch.com P: 406-532-3611 F:",""
"HAP01","Futurecom Teleservices, LLC","2300 Marsh Point Road Suite 200 Neptune Beach Florida, USA 32266 8776938887","Craig Klein futuretelcom@mail.com P: 8776938887 F:","Craig Klein futuretelcom@mail.com P: 8776938887 F:",""
"QIB01","Telnyx, LLC","311 W Superior St Suite 504 Chicago Illinois, USA 60654 3122708101","Arkady Sorokin arkady@telnyx.com P: 3122708164 F:","David Casem david@telnyx.com P: 3122857447 F:",""
"RUA01","World Wide Telegraph","10940 Wilshire Blvd  Los Angeles California, USA 90024 8007001987","Joe Mullin JoeM@kall8.com P: 8007943891 F:","Michelle Wittenborn michelle@customtollfree.com P: 8772722576 F:",""
"QIA01","Telnyx, LLC","311 W Superior St Ste 504 Chicago Illinois, USA 60654 3129457420","Arkady Sorokin arkady@telnyx.com P: 3122708164 F:","Sharad Kumar sharad@telnyx.com P: 3122708183 F:",""
"UAC01","U.S. South Communications, Inc.","250 Williams Street Suite M-100 Atlanta Georgia, USA 30303 972-455-8829","Troy Lane Troylane@incomm.com P: 404-935-0367 F:","",""
"KSV01","Lumen Technologies","1305 E ALGONQUIN RD  ARLINGTON HEIGHTS Illinois, USA 60005 877-453-8353","Christian Aguilar christian.aguilar@lumen.com P: 7208881563 F:","Pam Cox pam.cox@lumen.com P: 6146896650 F:","This ID is for Vail/CCS Customers only."
"UPH01","iconectiv - formerly CSF 3D","100 Somerset Corporate Blvd  Bridgewater Township New Jersey, USA 08807 732-699-6800","Michael Gilbert mgilbert@iconectiv.com P: 7326994732 F:","Michael Gilbert mgilbert@iconectiv.com P: 7326994732 F:",""
"JMS01","Talkroute.com","300 S 4th St STE 613 Las Vegas Nevada, USA 89101 800-747-2140","Eric Howey ehowey@talkroute.com P: 7086010517 F:","","ALL END USERS MUST USE THE FOLLOWING INSTRUCTIONS TO PORT OUT THEIR TFNs OR THE ROC WILL BE DECLINED.
https://takroute.info/portout"
"NEC01","Teliax","21699 E Quincy Ave Unit F -285  Aurora Colorado, USA 80015 888-483-5429","David Aldworth daldworth@teliax.com P: 303-629-8301 F: 866-366-3409","",""
